university,name,category,address,phone,lat,lng,distance,walk_time
후문,미가양꼬치,음식점 > 중식 > 양꼬치,서울 노원구 석계로 31,02-942-3432,37.6175401053181,127.063869221622,396,6
후문,영축산정육식당,"음식점 > 한식 > 육류,고기",서울 노원구 광운로 52,02-915-6221,37.6217895178956,127.059751954723,199,3
후문,한라산감자탕,음식점 > 한식 > 감자탕,서울 노원구 석계로15길 17,010-6482-8321,37.6223654328671,127.061151358349,218,3
후문,김밥천국,음식점 > 분식,서울 노원구 광운로 33,02-942-7804,37.620528733322885,127.05855932501957,231,3
후문,와플대학 광운대캠퍼스,"음식점 > 간식 > 제과,베이커리 > 와플대학",서울 노원구 광운로 64,02-941-3890,37.62283985104657,127.06018097652368,285,4
후문,교촌치킨 석계역점,음식점 > 치킨 > 교촌치킨,서울 노원구 석계로 31,02-909-9229,37.61751126329202,127.06388845239921,399,6
후문,석계3층집,"음식점 > 한식 > 육류,고기 > 오리",서울 노원구 석계로 21,02-942-3752,37.6166569801302,127.064158427311,491,7
후문,하남돼지집 석계점,"음식점 > 한식 > 육류,고기 > 삼겹살 > 하남돼지집",서울 노원구 석계로9길 17,02-941-9753,37.6171764503485,127.063230085601,400,6
후문,후문식당,음식점 > 분식,서울 노원구 석계로13길 25-1,02-916-8745,37.62016962097997,127.06135458099394,29,0
후문,이층집,"음식점 > 한식 > 찌개,전골",서울 노원구 광운로 17-5,02-941-3588,37.6193669821635,127.057495939695,344,5
후문,팔팔전어횟집,"음식점 > 한식 > 해물,생선 > 회",서울 노원구 광운로 25,02-914-8876,37.6200477642131,127.058239523003,262,4
후문,중화호반닭갈비 광운대점,"음식점 > 한식 > 육류,고기 > 닭요리",서울 노원구 광운로 53,02-942-0799,37.6224564534593,127.059345831815,280,4
후문,맛불,음식점 > 한식,서울 노원구 광운로 39,010-3489-3056,37.6210709511218,127.058914294016,213,3
후문,맛닭꼬 광운대점,음식점 > 치킨 > 맛닭꼬,서울 노원구 광운로 61,02-942-3492,37.62309584950046,127.05994896746643,318,5
후문,미미식당 월계점,"음식점 > 한식 > 육류,고기",서울 노원구 석계로18길 5,,37.6232722135876,127.06039881516,326,5
후문,청년다방 광운대점,음식점 > 분식 > 떡볶이 > 청년다방,서울 노원구 광운로 44,02-6085-9124,37.62135716432966,127.05951373500557,181,3
후문,빈대떡신사,"음식점 > 술집 > 호프,요리주점",서울 노원구 광운로 70,02-774-9595,37.6234669008526,127.060253978908,350,5
후문,써브웨이 광운대역점,음식점 > 패스트푸드 > 샌드위치 > 써브웨이,서울 노원구 광운로 57,02-942-7779,37.62266353825251,127.05962805159403,286,4
후문,또와집순대국,음식점 > 한식 > 순대,서울 노원구 광운로19길 13,02-943-2207,37.62326079906855,127.05981316864523,340,5
후문,사계절김밥,음식점 > 분식,서울 노원구 광운로 72,02-941-7789,37.6235588107524,127.060235928848,361,5
후문,푸른스시,"음식점 > 일식 > 초밥,롤",서울 노원구 광운로 33,0503-7150-4889,37.620592674732514,127.05861714390358,227,3
후문,향원,음식점 > 중식 > 중국요리,서울 노원구 석계로 27,02-941-3344,37.6172697795988,127.063923358541,423,6
후문,저팔계족발,"음식점 > 한식 > 육류,고기 > 족발,보쌈",서울 노원구 석계로7길 5,02-942-8877,37.6165777547375,127.064045093311,493,7
후문,스타벅스 광운대점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 노원구 석계로 104,1522-3232,37.6231891063632,127.060820134493,311,5
후문,1일1잔,음식점 > 카페 > 테마카페 > 디저트카페,서울 노원구 광운로2길 6,,37.6180767967353,127.057436046716,418,6
후문,월계청춘카페,음식점 > 카페,서울 노원구 광운로 44,070-4174-7755,37.6213607728479,127.059504676027,182,3
후문,카페니니,음식점 > 카페,서울 노원구 광운로 59,02-2138-1884,37.6227500329914,127.05962812068,295,4
후문,컴포즈커피 광운대80주년기념관점,음식점 > 카페 > 커피전문점 > 컴포즈커피,서울 노원구 광운로 20,02-909-1617,37.62030155947812,127.05881060974359,209,3
후문,슬슬커피,음식점 > 카페 > 커피전문점,서울 노원구 석계로11길 35,02-6404-5714,37.6168269761962,127.063025910313,428,6
후문,빠말,음식점 > 카페 > 테마카페 > 디저트카페,서울 노원구 광운로 7,070-7677-8341,37.6185733102653,127.057293709771,398,6
후문,메가MGC커피 광운대점,음식점 > 카페 > 커피전문점 > 메가MGC커피,서울 노원구 광운로 35,02-942-1005,37.62068904770362,127.05868291742625,222,3
후문,설빙 광운대점,음식점 > 카페 > 테마카페 > 디저트카페 > 설빙,서울 노원구 광운로 25,02-6953-9749,37.6200694057919,127.058203293092,265,4
후문,우우즈,음식점 > 카페,서울 노원구 광운로12길 32,,37.6212465148617,127.060942019495,96,1
후문,메가MGC커피 광운대역점,음식점 > 카페 > 커피전문점 > 메가MGC커피,서울 노원구 석계로 103,02-942-9917,37.6229242932203,127.06067039501,284,4
후문,광운커피,음식점 > 카페,서울 노원구 광운로 25,010-4190-3569,37.6200685020056,127.058208955948,264,4
후문,공차 광운대점,음식점 > 카페 > 공차,서울 노원구 광운로 20,02-943-8523,37.62001145287181,127.05878772699671,215,3
후문,카페베르데,음식점 > 카페,서울 노원구 광운로 17-3,,37.6192876400272,127.057609148638,338,5
후문,커피는기억의끌림,음식점 > 카페 > 커피전문점,서울 노원구 석계로 98-1,02-911-7735,37.6234196267418,127.06107632676282,335,5
후문,요거트아이스크림의정석 광운대점,음식점 > 카페 > 테마카페 > 디저트카페 > 요거트아이스크림의정석,서울 노원구 광운로 60,010-5949-2407,37.62265074300844,127.05998599082864,271,4
후문,매머드익스프레스 광운대정문점,음식점 > 카페 > 커피전문점 > 매머드익스프레스,서울 노원구 광운로 27,,37.6202171095369,127.058321210548,253,4
후문,빽다방 광운대점,음식점 > 카페 > 커피전문점 > 빽다방,서울 노원구 광운로 43,070-7752-5322,37.62131326117863,127.05902549288251,215,3
후문,카페빈둥,음식점 > 카페 > 커피전문점,서울 노원구 석계로15길 17,,37.6223816535661,127.061145707899,220,3
후문,서울수플레,음식점 > 카페,서울 노원구 광운로17길 13,0504-823-0663,37.6224215775715,127.058821341782,306,5
후문,요거프레소 광운대점,음식점 > 카페 > 테마카페 > 디저트카페 > 요거프레소,서울 노원구 광운로 17-9,,37.6194139216729,127.057314743468,358,5
후문,매머드익스프레스 광운대후문점,음식점 > 카페 > 커피전문점 > 매머드익스프레스,서울 노원구 석계로13길 23,,37.6202136590307,127.061566434787,39,1
후문,메타킹커피 광운대점,음식점 > 카페,서울 노원구 광운로12길 5,,37.6212247477794,127.059456992958,177,3
후문,오쎄,음식점 > 카페,서울 노원구 광운로 62,02-918-5508,37.6227245870602,127.060058546328,276,4
후문,모모,음식점 > 카페,서울 노원구 석계로9길 33,070-7612-1132,37.61669744983151,127.06262030830825,429,6
후문,CORD Jr.,음식점 > 카페 > 커피전문점,서울 노원구 석계로13길 40,,37.6209499341225,127.061243082418,61,1
후문,데이롱카페 광운대점,음식점 > 카페 > 테마카페 > 무인카페 > 데이롱카페,서울 노원구 광운로12길 38,,37.621302220658,127.061242238675,100,2
후문,이디야커피 광운대점,음식점 > 카페 > 커피전문점 > 이디야커피,서울 노원구 광운로 29,02-942-0937,37.6203251764627,127.058425504853,243,4
후문,카페프리헷 월계현대점,음식점 > 카페 > 테마카페 > 무인카페 > 카페프리헷,서울 노원구 석계로 49,0507-1418-4353,37.6170128081547,127.062596786796,395,6
후문,카페한나,음식점 > 카페 > 테마카페 > 무인카페,서울 노원구 마들로1길 44,,37.623634313423,127.064001305124,437,7
후문,데이롱카페 석계역점,음식점 > 카페 > 테마카페 > 무인카페 > 데이롱카페,서울 노원구 석계로3길 30,,37.61626912110593,127.0632938785934,494,7
후문,롯오브젝트,음식점 > 카페,서울 노원구 광운로3길 7,,37.619014830962605,127.05721815792296,381,6
후문,카페이공일,음식점 > 카페,서울 노원구 광운로2가길 14-16,,37.6172241794109,127.059818526685,371,6
후문,GS25 광운로드점,"가정,생활 > 편의점 > GS25",서울 노원구 석계로 65,,37.6205572138281,127.0627481447,139,2
후문,GS25 월계성북역점,"가정,생활 > 편의점 > GS25",서울 노원구 석계로 103,080-999-5425,37.62294498095257,127.06073837717676,285,4
후문,이마트24 광운대역점,"가정,생활 > 편의점 > 이마트24",서울 노원구 석계로 98-1,02-6010-1032,37.623221352147,127.061187175034,313,5
후문,CU 광운대원룸점,"가정,생활 > 편의점 > CU",서울 노원구 광운로15길 23,,37.62153814533509,127.05793937823357,312,5
후문,GS25 광운월계점,"가정,생활 > 편의점 > GS25",서울 노원구 광운로2나길 45,,37.6177870939132,127.060217680188,301,5
후문,GS25 현대대로점,"가정,생활 > 편의점 > GS25",서울 노원구 석계로 49,,37.61700197646387,127.06263415568448,397,6
후문,세븐일레븐 광운스퀘어점,"가정,생활 > 편의점 > 세븐일레븐",서울 노원구 광운로 20,,37.61999081299385,127.05862120221462,230,3
후문,GS25 광운타운점,"가정,생활 > 편의점 > GS25",서울 노원구 광운로 79,,37.624350024722,127.059946576322,452,7
후문,CU 월계서광점,"가정,생활 > 편의점 > CU",서울 노원구 마들로1길 44,,37.62368833081725,127.06407837960263,446,7
후문,세븐일레븐 광운대원룸점,"가정,생활 > 편의점 > 세븐일레븐",서울 노원구 광운로2가길 23,,37.61810018357334,127.05933557310284,302,5
후문,세븐일레븐 광운대후문점,"가정,생활 > 편의점 > 세븐일레븐",서울 노원구 석계로13길 48,,37.6212428318449,127.061094935049,94,1
후문,GS25 광운사랑점,"가정,생활 > 편의점 > GS25",서울 노원구 광운로 17-11,,37.6195112503095,127.05726951003,358,5
후문,GS25 월계석계역점,"가정,생활 > 편의점 > GS25",서울 노원구 석계로 22,080-999-5425,37.6169127347821,127.064389710595,479,7
후문,GS25 광운행운점,"가정,생활 > 편의점 > GS25",서울 노원구 광운로 5,080-999-5425,37.6184661312172,127.05721433937,410,6
후문,세븐일레븐 성북역점,"가정,생활 > 편의점 > 세븐일레븐",서울 노원구 광운로 71,,37.623700361506536,127.06004800368336,380,6
후문,GS25 광운문화관점,"가정,생활 > 편의점 > GS25",서울 노원구 광운로 21,02-942-2533,37.61982824130036,127.05759144242984,323,5
후문,CU 광운대기숙사점,"가정,생활 > 편의점 > CU",서울 노원구 광운로 21,053-857-9427,37.62148487572864,127.05630820027189,446,7
후문,제로스토어 광운대점,"가정,생활 > 편의점",서울 노원구 광운로 15,0507-1416-3208,37.6190155528723,127.05758628477295,352,5
후문,스토리웨이,"가정,생활 > 편의점",서울 노원구 석계로 98-2,,37.6236870074235,127.061485474466,366,5
후문,화돌농장 노원점,"음식점 > 한식 > 육류,고기",서울 노원구 광운로 133,02-912-5293,37.6283333023198,127.058114578353,423,6
후문,애슐리퀸즈 이마트월계점,음식점 > 패밀리레스토랑 > 애슐리,서울 노원구 마들로3길 15,0507-1412-1063,37.62650323568528,127.06197603525396,141,2
후문,우리집,음식점 > 한식,서울 노원구 광운로22길 9,02-915-0707,37.62851291849527,127.05928267666646,384,6
후문,야타이,음식점 > 일식 > 일식집,서울 노원구 석계로18길 10-6,0502-5552-5931,37.6235008757847,127.060766015809,213,3
후문,본죽&비빔밥cafe 광운대역점,음식점 > 퓨전요리 > 퓨전한식 > 본죽&비빔밥cafe,서울 노원구 석계로 98-1,02-914-6285,37.6233006583535,127.0611498589125,232,3
후문,호시아카리,"음식점 > 일식 > 초밥,롤",서울 노원구 석계로 98-1,070-8747-1697,37.62331598687177,127.06112721623848,231,3
후문,착한족발 월계점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",서울 노원구 석계로 95,010-4655-5669,37.62295564668777,127.06102157486963,271,4
후문,키라키라윤 월계인덕점,음식점 > 술집 > 일본식주점 > 키라키라윤,서울 노원구 광운로 132,,37.629441078202994,127.05899566885381,488,7
후문,배스킨라빈스 광운대역점,음식점 > 간식 > 아이스크림 > 배스킨라빈스,서울 노원구 광운로 65,02-909-1441,37.6231642939857,127.06000905867,268,4
후문,명랑핫도그 광운대점,음식점 > 패스트푸드 > 명랑핫도그,서울 노원구 석계로 106,02-919-6488,37.62310822645583,127.06041340834153,262,4
후문,최환기쌈밥칼국수,음식점 > 한식 > 쌈밥,서울 노원구 광운로19가길 2,02-911-5402,37.62378064715679,127.05985549760452,214,3
후문,전주밥상쌈밥,음식점 > 한식 > 쌈밥,서울 노원구 광운로 61,02-3292-0118,37.62296447243826,127.05961922991156,303,5
후문,한솥도시락 광운대역점,음식점 > 도시락 > 한솥도시락,서울 노원구 석계로 95,02-6713-1113,37.62301864068847,127.06116661925894,264,4
후문,명태이야기,"음식점 > 한식 > 해물,생선",서울 노원구 석계로18길 13,02-943-1121,37.62366145724105,127.06036514708568,205,3
후문,돈장군 광운대본점,"음식점 > 한식 > 육류,고기",서울 노원구 광운로 69,02-941-8276,37.6234201402204,127.0600760973566,240,4
후문,큰맘할매순대국 광운대점,음식점 > 한식 > 순대 > 큰맘할매순대국,서울 노원구 광운로 67,02-942-1479,37.6232723708939,127.06009070433,254,4
후문,가마솥뼈다귀감자탕,음식점 > 한식 > 감자탕,서울 노원구 석계로18길 14,,37.62367307140256,127.06055772685895,199,3
후문,꽃님맥주,"음식점 > 술집 > 호프,요리주점",서울 노원구 석계로 98-1,,37.6233727402331,127.061144254146,224,3
후문,명동찌개마을 광운대역점,"음식점 > 한식 > 찌개,전골",서울 노원구 석계로18길 9,02-912-1181,37.6234560206821,127.060387636237,226,3
후문,국수천왕 광운대점,음식점 > 한식,서울 노원구 광운로 46,02-909-1236,37.621806873755745,127.0610489543484,398,6
후문,파스토보이 월계점,음식점 > 양식 > 파스토보이,서울 노원구 광운로19길 11,070-4142-0308,37.62337066485688,127.05992086909748,250,4
후문,서선생김치찜,"음식점 > 한식 > 찌개,전골",서울 노원구 석계로15길 14,02-909-3337,37.6223935484119,127.060793433159,335,5
후문,왕토종순대국,음식점 > 한식 > 순대,서울 노원구 광운로 72,02-913-6400,37.623638110880414,127.06020993920797,213,3
후문,스타벅스 월계트레이더스점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 노원구 마들로3길 17,1522-3232,37.62759082697573,127.06178435781577,249,4
후문,스타벅스 월계이마트점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 노원구 마들로3길 15,1522-3232,37.6271527835984,127.062096653474,210,3
후문,공차 월계점,음식점 > 카페 > 공차,서울 노원구 마들로3길 15,02-973-6885,37.6265473970983,127.061951150089,144,2
후문,한내행복발전소 마을커뮤니티 공간 운영위원회,음식점 > 카페,서울 노원구 마들로3길 13,,37.6274982267574,127.063106287925,288,4
후문,유지인터내셔날 모히또바인오션,음식점 > 카페,서울 노원구 마들로3길 15,,37.6265095408039,127.061979438919,142,2
후문,카페레프리 월계점,음식점 > 카페,서울 노원구 마들로 127,,37.6267861704514,127.065271626607,392,6
후문,지쓰리커피,음식점 > 카페,서울 노원구 마들로 127,,37.62670412992406,127.06536331271322,396,6
후문,이마트24 이마트월계점,"가정,생활 > 편의점 > 이마트24",서울 노원구 마들로3길 15,02-6916-1500,37.62650773942647,127.06197830461335,141,2
후문,CU 월계삼호점,"가정,생활 > 편의점 > CU",서울 노원구 마들로 127,02-973-6939,37.626737463901456,127.06536787315697,398,6
후문,그레도제빵사,"음식점 > 간식 > 제과,베이커리",서울 성북구 화랑로 304,070-8290-3033,37.613436102712356,127.06218378320334,235,4
후문,연어시장 석계본점,"음식점 > 한식 > 해물,생선 > 회",서울 노원구 석계로 13,02-910-9540,37.6160406157153,127.064320999484,286,4
후문,남해바다마차,"음식점 > 한식 > 해물,생선 > 회",서울 성북구 한천로78길 71,02-966-5036,37.61356972680585,127.06501203077839,394,6
후문,창신동매운족발 본점1호점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",서울 성북구 한천로78길 57,02-966-9923,37.61297342701751,127.06473062572668,413,6
후문,정지춘설렁탕,음식점 > 한식 > 설렁탕,서울 성북구 화랑로40길 46,02-962-9294,37.6134170840277,127.064051443479,335,5
후문,엄마마늘보쌈,"음식점 > 한식 > 육류,고기 > 족발,보쌈",서울 노원구 석계로 16,02-913-9222,37.61634956798561,127.06447983742864,309,5
후문,마시써머거바 본점,음식점 > 간식 > 토스트,서울 노원구 화랑로 333-3,010-7571-8851,37.614946489567835,127.0649169554435,333,5
후문,라체나1907,음식점 > 양식,서울 성북구 한천로80길 63,02-6013-1907,37.61338074321254,127.06460412637425,376,6
후문,장군숯불족발,"음식점 > 한식 > 육류,고기 > 족발,보쌈",,02-941-5882,37.615019489162854,127.06322146334355,185,3
후문,도요스스시다온,"음식점 > 일식 > 초밥,롤",서울 성북구 한천로80길 51,,37.61299344329102,127.06437500513299,388,6
후문,오메가생선구이 본점,"음식점 > 한식 > 해물,생선",서울 노원구 화랑로 343,02-975-5592,37.6151999618456,127.06601017182912,426,6
후문,산골닭갈비,"음식점 > 한식 > 육류,고기 > 닭요리",서울 성북구 한천로78길 59,02-960-3131,37.6130707039167,127.064785075136,409,6
후문,원조마포소금구이 석계점,"음식점 > 한식 > 육류,고기",서울 성북구 화랑로40길 55,02-969-8292,37.6137050518025,127.064690485728,362,5
후문,퀸스테이크,"음식점 > 양식 > 스테이크,립",서울 노원구 석계로1길 22,02-909-3206,37.6155176041706,127.063466536001,202,3
후문,라무야끼,"음식점 > 한식 > 육류,고기",서울 노원구 석계로3길 15-1,02-909-3337,37.6157237900017,127.063727219901,227,3
후문,수양숯불갈비,"음식점 > 한식 > 육류,고기 > 갈비",서울 성북구 화랑로40길 53,02-965-2009,37.61361692467416,127.06438007304966,344,5
후문,한근더한근,"음식점 > 한식 > 육류,고기",서울 성북구 한천로 605,02-918-8999,37.613059625064764,127.06018442024082,273,4
후문,어제그쭈꾸미집,"음식점 > 한식 > 해물,생선",서울 성북구 한천로76길 33-12,02-965-3302,37.6119463598927,127.064621006964,488,7
후문,일번지포장마차,음식점 > 술집 > 실내포장마차,서울 노원구 화랑로 337-4,02-942-9805,37.61511372962732,127.06553891858246,386,6
후문,황금오리,"음식점 > 한식 > 육류,고기 > 오리",서울 노원구 석계로1길 22,02-909-7005,37.61550320601962,127.06343367711622,199,3
후문,김과장고깃집 석계점,"음식점 > 한식 > 육류,고기",서울 성북구 한천로78길 46,0502-5550-9114,37.612561669774,127.064740462214,444,7
후문,달달토스트&버거,음식점 > 간식 > 토스트,서울 성북구 화랑로 338-2,,37.61457219872329,127.06560526840636,401,6
후문,백이손두부,음식점 > 한식 > 두부전문점,서울 성북구 한천로78길 24,,37.6117233168061,127.063882368126,472,7
후문,창신동매운족발 석계점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",서울 성북구 한천로78길 52,02-959-8033,37.61267064272952,127.06482550168376,441,7
후문,황가네소곱창,"음식점 > 한식 > 육류,고기 > 곱창,막창",서울 성북구 한천로78길 32,,37.611985334194756,127.0641963195779,462,7
후문,재한루,음식점 > 중식,서울 성북구 한천로78길 19,02-960-3362,37.6116874729,127.063519910229,460,7
후문,웃소한우,"음식점 > 한식 > 육류,고기",서울 성북구 한천로 594,0502-5552-0859,37.61233994895667,127.06151690460449,340,5
후문,해남집,"음식점 > 한식 > 육류,고기",서울 성북구 한천로78길 42,02-960-4346,37.61227620279893,127.06447292255332,451,7
후문,원조돈곱창닭갈비 석계역점,"음식점 > 한식 > 육류,고기 > 곱창,막창",서울 성북구 한천로78길 53,02-987-3336,37.61279416884632,127.06466024903337,421,6
후문,KFC 석계역점,음식점 > 패스트푸드 > KFC,서울 노원구 석계로1길 14,02-2039-5859,37.61552365612336,127.06393885339827,244,4
후문,오빠생각,음식점 > 분식 > 떡볶이,서울 노원구 화랑로 335-5,,37.61493822394391,127.06520123949416,358,5
후문,빛나는바다,"음식점 > 한식 > 해물,생선 > 회",서울 성북구 한천로78길 66,02-3293-0101,37.613301129856,127.06519754492,424,6
후문,인생꼬치479,"음식점 > 술집 > 호프,요리주점",서울 노원구 석계로 15,0507-1383-4790,37.61614513955888,127.06430409972943,287,4
후문,옛골김치생삼겹,"음식점 > 한식 > 육류,고기",서울 성북구 한천로76다길 33,02-964-1152,37.61263711339102,127.06517544582638,467,7
후문,이자카야 콤마,음식점 > 술집 > 일본식주점,서울 성북구 한천로78길 61,0502-5551-1272,37.61316168071056,127.0648270605354,406,6
후문,롯데리아 석계점,음식점 > 패스트푸드 > 롯데리아,서울 노원구 화랑로 325,02-909-3937,37.614903664548635,127.06414446190392,267,4
후문,제주본가,"음식점 > 한식 > 육류,고기",서울 노원구 석계로1길 18,02-919-0505,37.61549675267001,127.0637055059272,223,3
후문,산천골 양푼이동태요리전문점 본점,"음식점 > 한식 > 해물,생선",서울 성북구 한천로78길 71,02-960-5110,37.613536419563054,127.06495876896486,392,6
후문,캣툰 석계역점,"가정,생활 > 여가시설 > 만화방 > 만화카페 > 캣툰",서울 성북구 한천로76다길 43,02-6221-2525,37.6129885812956,127.065026248724,432,6
후문,디졸브,음식점 > 카페 > 커피전문점,서울 성북구 화랑로42길 40,02-963-6077,37.6138547898722,127.064372349789,329,5
후문,투썸플레이스 석계역점,음식점 > 카페 > 커피전문점 > 투썸플레이스,서울 노원구 석계로1길 10,02-915-7955,37.61560644067768,127.06413487178988,261,4
후문,마작카페 소소마장,"가정,생활 > 여가시설 > 보드카페",서울 노원구 석계로7길 18,010-5397-0066,37.61621765405028,127.06349997796345,224,3
후문,후아나 석계점,음식점 > 카페 > 테마카페 > 디저트카페,서울 노원구 석계로1길 18,02-918-2885,37.6155399884749,127.063727063041,225,3
후문,보드게임카페 아카이브,"가정,생활 > 여가시설 > 보드카페",서울 노원구 화랑로 335,0507-1445-7604,37.61507438933431,127.0649906880022,338,5
후문,읍천리382 석계역점,음식점 > 카페 > 커피전문점 > 읍천리382,서울 노원구 석계로5길 11,010-7774-3820,37.616181439168926,127.06382501865565,249,4
후문,메가MGC커피 석계역점,음식점 > 카페 > 커피전문점 > 메가MGC커피,서울 노원구 화랑로 337,02-943-7743,37.61509500586313,127.06518325419916,355,5
후문,호호커피집,음식점 > 카페 > 커피전문점,서울 노원구 화랑로 337-21,070-4401-8454,37.61587808549493,127.06496420392561,338,5
후문,카페여백,음식점 > 카페 > 커피전문점,서울 성북구 화랑로42길 52-8,0503-7153-9351,37.613806932308115,127.0645648534682,346,5
후문,이디야커피 석계중앙점,음식점 > 카페 > 커피전문점 > 이디야커피,서울 성북구 화랑로40길 61,02-963-2009,37.613766177154,127.064948775271,378,6
후문,메가MGC커피 석관지구대사거리점,음식점 > 카페 > 커피전문점 > 메가MGC커피,서울 성북구 돌곶이로22길 79,02-6956-1502,37.611034994215146,127.06213308321588,491,7
후문,할리스 석계역점,음식점 > 카페 > 커피전문점 > 할리스,서울 노원구 화랑로 325,02-942-1345,37.614984908878924,127.0638579750062,240,4
후문,조르르,음식점 > 카페,서울 성북구 한천로81길 32,070-7585-2334,37.611374070254016,127.05980024973495,462,7
후문,빽다방 석계역문화공원점,음식점 > 카페 > 커피전문점 > 빽다방,서울 노원구 석계로3길 3,02-943-7686,37.61555048944035,127.06430018971456,276,4
후문,카세트66,음식점 > 카페,서울 노원구 화랑로47길 9,0502-5552-3914,37.615733882818276,127.0666596502377,485,7
후문,빽다방 석계중앙점,음식점 > 카페 > 커피전문점 > 빽다방,서울 성북구 한천로78길 63,02-960-7686,37.6132508567677,127.064866779256,403,6
후문,라파파라,음식점 > 카페 > 커피전문점,서울 성북구 한천로78길 49,02-959-0304,37.61268519949226,127.0645684140655,424,6
후문,돌곶이프레소,음식점 > 카페 > 테마카페 > 무인카페,서울 성북구 화랑로 277,010-9019-6137,37.6125644300633,127.059496533917,347,5
후문,만화카페석계,"가정,생활 > 여가시설 > 만화방 > 만화카페",서울 성북구 한천로76다길 43,,37.612948051175,127.065000163536,433,6
후문,카페 늘온,음식점 > 카페 > 테마카페 > 무인카페,서울 노원구 화랑로47길 23,,37.6161582646977,127.066630580111,488,7
후문,메가MGC커피 석계중앙점,음식점 > 카페 > 커피전문점 > 메가MGC커피,서울 성북구 한천로78길 71,02-959-9396,37.61353819035338,127.06501540116383,396,6
후문,하이 트러스트,음식점 > 카페,서울 성북구 한천로66길 185,,37.6130664373028,127.065981103388,496,7
후문,호호커피,음식점 > 카페 > 커피전문점,서울 성북구 화랑로40길 37,010-9259-8584,37.6134768150173,127.063559940993,299,4
후문,노리자리,"가정,생활 > 유아 > 놀이시설 > 키즈카페",서울 노원구 화랑로43길 2-4,,37.614598654868956,127.06335702256801,211,3
후문,더까까주까 석계점,음식점 > 카페 > 커피전문점,서울 노원구 석계로8길 6,,37.616714443244334,127.06452545896374,329,5
후문,라이브고고고,음식점 > 카페 > 테마카페 > 라이브카페,서울 성북구 한천로78길 71,02-966-7753,37.6135679672392,127.06493501152,388,6
후문,GS25 석계화랑로점,"가정,생활 > 편의점 > GS25",서울 성북구 화랑로40길 26,080-999-5425,37.613200548521,127.062931108386,288,4
후문,GS25 장위메인점,"가정,생활 > 편의점 > GS25",서울 성북구 화랑로37길 42,,37.61353751891293,127.05763869091541,374,6
후문,CU 석계본점,"가정,생활 > 편의점 > CU",서울 성북구 한천로78길 71,,37.613571524419676,127.06501996063948,394,6
후문,세븐일레븐 석계점,"가정,생활 > 편의점 > 세븐일레븐",서울 노원구 석계로 9,02-917-0777,37.61566481725314,127.06447924614001,292,4
후문,GS25 석관중앙점,"가정,생활 > 편의점 > GS25",서울 성북구 한천로76다길 46,,37.6131028798942,127.065256267383,440,7
후문,CU 월계코스모스점,"가정,생활 > 편의점 > CU",서울 노원구 석계로7길 18,,37.61624917826,127.063519259895,227,3
후문,세븐일레븐 장위푸르지오점,"가정,생활 > 편의점 > 세븐일레븐",서울 성북구 화랑로 299,,37.6136395264123,127.060838406294,197,3
후문,CU 석계역점,"가정,생활 > 편의점 > CU",서울 노원구 화랑로 347,02-973-0804,37.6153474950712,127.066418052865,462,7
후문,이마트24 월계풍림점,"가정,생활 > 편의점 > 이마트24",서울 노원구 화랑로45길 10-16,,37.6161009648815,127.065983784668,431,6
후문,이마트24 석관한천점,"가정,생활 > 편의점 > 이마트24",서울 성북구 한천로78길 49,070-4120-8741,37.612685200112,127.064567281466,424,6
후문,GS25 장위온누리점,"가정,생활 > 편의점 > GS25",서울 성북구 화랑로 271,02-941-7480,37.6121332147398,127.058781524894,419,6
후문,씨스페이스24 장위자이점,"가정,생활 > 편의점 > 씨스페이스24",서울 성북구 화랑로39길 11-8,,37.6132015490846,127.059258061195,296,4
후문,GS25 S6석계역점,"가정,생활 > 편의점 > GS25",서울 노원구 화랑로 지하 347-1,02-979-2638,37.61519327987579,127.0666772898625,485,7
후문,스토리웨이,"가정,생활 > 편의점",서울 노원구 화랑로 341,,37.6153046786258,127.065647819609,394,6
후문,파리바게뜨 석계역점,"음식점 > 간식 > 제과,베이커리 > 파리바게뜨",서울 노원구 마들로 31,02-975-8203,37.61872492215285,127.06708481458148,202,3
후문,햇살머믄꼬마김밥 석계역점,음식점 > 분식,서울 노원구 화랑로45길 42,02-977-2236,37.6169302666552,127.065277734779,392,6
후문,더스시쟁이,"음식점 > 일식 > 초밥,롤",서울 노원구 석계로 18,,37.61643518533167,127.06443687039096,465,7
후문,장어구이셀프타운,"음식점 > 한식 > 해물,생선 > 장어",서울 노원구 화랑로45길 40,02-975-0592,37.6168040782236,127.065368237478,405,6
후문,이상봉 이참치,음식점 > 일식,서울 노원구 석계로 21,02-943-1477,37.6166569850563,127.064149366032,452,7
후문,굴다리소머리국밥,음식점 > 한식 > 국밥,서울 노원구 석계로7길 2,02-941-0319,37.6167940151396,127.064002237623,443,7
후문,우리집,"음식점 > 한식 > 육류,고기",서울 노원구 석계로 19,02-909-1516,37.6165056252754,127.064137909416,468,7
후문,지원이네전집,음식점 > 한식,서울 노원구 석계로7길 11,,37.6164048565638,127.063876179173,487,7
