university,name,category,address,phone,lat,lng,distance,walk_distance,walk_time,menu,price,manual
후문,교촌치킨 석계역점,음식점 > 치킨 > 교촌치킨,서울 노원구 석계로 31,02-909-9229,37.61751126329202,127.0638884523992,399,598.5,9,대표메뉴|세트메뉴,8000|10000,False
후문,후문식당,음식점 > 분식,서울 노원구 석계로13길 25-1,02-916-8745,37.62016962097997,127.06135458099394,29,43.5,1,김밥|라면|떡볶이|튀김,3500|4000|5000|6000,False
후문,이층집,"음식점 > 한식 > 찌개,전골",서울 노원구 광운로 17-5,02-941-3588,37.6193669821635,127.057495939695,344,516.0,7,비빔밥|제육볶음|된장찌개|불고기,8000|9000|7000|12000,False
후문,팔팔전어횟집,"음식점 > 한식 > 해물,생선 > 회",서울 노원구 광운로 25,02-914-8876,37.6200477642131,127.058239523003,262,393.0,6,광어회|우럭회|모둠회|참돔회|연어회|대방어회|매운탕|회덮밥|물회|해물라면,35000|40000|60000|70000|38000|80000|10000|12000|15000|8000,False
후문,중화호반닭갈비 광운대점,"음식점 > 한식 > 육류,고기 > 닭요리",서울 노원구 광운로 53,02-942-0799,37.6224564534593,127.059345831815,280,420.0,6,비빔밥|제육볶음|된장찌개|불고기,8000|9000|7000|12000,False
후문,맛불,음식점 > 한식,서울 노원구 광운로 39,010-3489-3056,37.6210709511218,127.058914294016,213,319.5,5,비빔밥|제육볶음|된장찌개|불고기,8000|9000|7000|12000,False
후문,맛닭꼬 광운대점,음식점 > 치킨 > 맛닭꼬,서울 노원구 광운로 61,02-942-3492,37.62309584950046,127.05994896746644,318,477.0,7,대표메뉴|세트메뉴,8000|10000,False
후문,미미식당 월계점,"음식점 > 한식 > 육류,고기",서울 노원구 석계로18길 5,,37.6232722135876,127.06039881516,326,489.0,7,비빔밥|제육볶음|된장찌개|불고기,8000|9000|7000|12000,False
후문,청년다방 광운대점,음식점 > 분식 > 떡볶이 > 청년다방,서울 노원구 광운로 44,02-6085-9124,37.62135716432966,127.05951373500557,181,271.5,4,김밥|라면|떡볶이|튀김,3500|4000|5000|6000,False
후문,빈대떡신사,"음식점 > 술집 > 호프,요리주점",서울 노원구 광운로 70,02-774-9595,37.6234669008526,127.060253978908,350,525.0,8,대표메뉴|세트메뉴,8000|10000,False
후문,써브웨이 광운대역점,음식점 > 패스트푸드 > 샌드위치 > 써브웨이,서울 노원구 광운로 57,02-942-7779,37.62266353825251,127.05962805159405,286,429.0,6,대표메뉴|세트메뉴,8000|10000,False
후문,또와집순대국,음식점 > 한식 > 순대,서울 노원구 광운로19길 13,02-943-2207,37.62326079906855,127.05981316864523,340,510.0,7,비빔밥|제육볶음|된장찌개|불고기,8000|9000|7000|12000,False
후문,사계절김밥,음식점 > 분식,서울 노원구 광운로 72,02-941-7789,37.6235588107524,127.060235928848,361,541.5,8,김밥|라면|떡볶이|튀김,3500|4000|5000|6000,False
후문,푸른스시,"음식점 > 일식 > 초밥,롤",서울 노원구 광운로 33,0503-7150-4889,37.620592674732514,127.05861714390358,227,340.5,5,돈까스|초밥|우동|라멘,9000|12000|7000|9000,False
후문,국수천왕 광운대점,음식점 > 한식,서울 노원구 광운로 46,02-909-1236,37.621806873755745,127.0610489543484,157,235.5,3,비빔밥|제육볶음|된장찌개|불고기,8000|9000|7000|12000,False
후문,저팔계족발,"음식점 > 한식 > 육류,고기 > 족발,보쌈",서울 노원구 석계로7길 5,02-942-8877,37.6165777547375,127.064045093311,493,739.5,11,비빔밥|제육볶음|된장찌개|불고기,8000|9000|7000|12000,False
후문,스타벅스 광운대점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 노원구 석계로 104,1522-3232,37.6231891063632,127.060820134493,311,466.5,7,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,1일1잔,음식점 > 카페 > 테마카페 > 디저트카페,서울 노원구 광운로2길 6,,37.6180767967353,127.057436046716,418,627.0,9,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,월계청춘카페,음식점 > 카페,서울 노원구 광운로 44,070-4174-7755,37.6213607728479,127.059504676027,182,273.0,4,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,카페니니,음식점 > 카페,서울 노원구 광운로 59,02-2138-1884,37.6227500329914,127.05962812068,295,442.5,6,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,컴포즈커피 광운대80주년기념관점,음식점 > 카페 > 커피전문점 > 컴포즈커피,서울 노원구 광운로 20,02-909-1617,37.62030155947812,127.0588106097436,209,313.5,4,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,슬슬커피,음식점 > 카페 > 커피전문점,서울 노원구 석계로11길 35,02-6404-5714,37.6168269761962,127.063025910313,428,642.0,9,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,빠말,음식점 > 카페 > 테마카페 > 디저트카페,서울 노원구 광운로 7,070-7677-8341,37.6185733102653,127.057293709771,398,597.0,9,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,메가MGC커피 광운대점,음식점 > 카페 > 커피전문점 > 메가MGC커피,서울 노원구 광운로 35,02-942-1005,37.62068904770362,127.05868291742624,222,333.0,5,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,설빙 광운대점,음식점 > 카페 > 테마카페 > 디저트카페 > 설빙,서울 노원구 광운로 25,02-6953-9749,37.6200694057919,127.058203293092,265,397.5,6,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,우우즈,음식점 > 카페,서울 노원구 광운로12길 32,,37.6212465148617,127.060942019495,96,144.0,2,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,메가MGC커피 광운대역점,음식점 > 카페 > 커피전문점 > 메가MGC커피,서울 노원구 석계로 103,02-942-9917,37.6229242932203,127.06067039501,284,426.0,6,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,광운커피,음식점 > 카페,서울 노원구 광운로 25,010-4190-3569,37.6200685020056,127.058208955948,264,396.0,6,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,공차 광운대점,음식점 > 카페 > 공차,서울 노원구 광운로 20,02-943-8523,37.62001145287181,127.05878772699673,215,322.5,5,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,커피는기억의끌림,음식점 > 카페 > 커피전문점,서울 노원구 석계로 98-1,02-911-7735,37.6234196267418,127.06107632676282,335,502.5,7,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,카페베르데,음식점 > 카페,서울 노원구 광운로 17-3,,37.6192876400272,127.057609148638,338,507.0,7,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,요거트아이스크림의정석 광운대점,음식점 > 카페 > 테마카페 > 디저트카페 > 요거트아이스크림의정석,서울 노원구 광운로 60,010-5949-2407,37.62265074300844,127.05998599082864,271,406.5,6,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,매머드익스프레스 광운대정문점,음식점 > 카페 > 커피전문점 > 매머드익스프레스,서울 노원구 광운로 27,,37.6202171095369,127.058321210548,253,379.5,5,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,빽다방 광운대점,음식점 > 카페 > 커피전문점 > 빽다방,서울 노원구 광운로 43,070-7752-5322,37.62131326117863,127.05902549288253,215,322.5,5,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,카페빈둥,음식점 > 카페 > 커피전문점,서울 노원구 석계로15길 17,,37.6223816535661,127.061145707899,220,330.0,5,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,서울수플레,음식점 > 카페,서울 노원구 광운로17길 13,0504-823-0663,37.6224215775715,127.058821341782,306,459.0,7,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,요거프레소 광운대점,음식점 > 카페 > 테마카페 > 디저트카페 > 요거프레소,서울 노원구 광운로 17-9,,37.6194139216729,127.057314743468,358,537.0,8,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,매머드익스프레스 광운대후문점,음식점 > 카페 > 커피전문점 > 매머드익스프레스,서울 노원구 석계로13길 23,,37.6202136590307,127.061566434787,39,58.5,1,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,메타킹커피 광운대점,음식점 > 카페,서울 노원구 광운로12길 5,,37.6212247477794,127.059456992958,177,265.5,4,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,오쎄,음식점 > 카페,서울 노원구 광운로 62,02-918-5508,37.6227245870602,127.060058546328,276,414.0,6,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,모모,음식점 > 카페,서울 노원구 석계로9길 33,070-7612-1132,37.61669744983151,127.06262030830824,429,643.5,9,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,CORD Jr.,음식점 > 카페 > 커피전문점,서울 노원구 석계로13길 40,,37.6209499341225,127.061243082418,61,91.5,1,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,데이롱카페 광운대점,음식점 > 카페 > 테마카페 > 무인카페 > 데이롱카페,서울 노원구 광운로12길 38,,37.621302220658,127.061242238675,100,150.0,2,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,이디야커피 광운대점,음식점 > 카페 > 커피전문점 > 이디야커피,서울 노원구 광운로 29,02-942-0937,37.6203251764627,127.058425504853,243,364.5,5,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,카페프리헷 월계현대점,음식점 > 카페 > 테마카페 > 무인카페 > 카페프리헷,서울 노원구 석계로 49,0507-1418-4353,37.6170128081547,127.062596786796,395,592.5,8,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,데이롱카페 석계역점,음식점 > 카페 > 테마카페 > 무인카페 > 데이롱카페,서울 노원구 석계로3길 30,,37.61626912110593,127.0632938785934,494,741.0,11,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,롯오브젝트,음식점 > 카페,서울 노원구 광운로3길 7,,37.619014830962605,127.05721815792296,381,571.5,8,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,카페이공일,음식점 > 카페,서울 노원구 광운로2가길 14-16,,37.6172241794109,127.059818526685,371,556.5,8,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,GS25 광운로드점,"가정,생활 > 편의점 > GS25",서울 노원구 석계로 65,,37.6205572138281,127.0627481447,139,208.5,3,대표메뉴|세트메뉴,8000|10000,False
후문,GS25 월계성북역점,"가정,생활 > 편의점 > GS25",서울 노원구 석계로 103,080-999-5425,37.62294498095257,127.06073837717676,285,427.5,6,대표메뉴|세트메뉴,8000|10000,False
후문,이마트24 광운대역점,"가정,생활 > 편의점 > 이마트24",서울 노원구 석계로 98-1,02-6010-1032,37.623221352147,127.061187175034,313,469.5,7,대표메뉴|세트메뉴,8000|10000,False
후문,CU 광운대원룸점,"가정,생활 > 편의점 > CU",서울 노원구 광운로15길 23,,37.62153814533509,127.05793937823356,312,468.0,7,대표메뉴|세트메뉴,8000|10000,False
후문,GS25 광운월계점,"가정,생활 > 편의점 > GS25",서울 노원구 광운로2나길 45,,37.6177870939132,127.060217680188,301,451.5,6,대표메뉴|세트메뉴,8000|10000,False
후문,GS25 현대대로점,"가정,생활 > 편의점 > GS25",서울 노원구 석계로 49,,37.61700197646387,127.06263415568448,397,595.5,9,대표메뉴|세트메뉴,8000|10000,False
후문,세븐일레븐 광운스퀘어점,"가정,생활 > 편의점 > 세븐일레븐",서울 노원구 광운로 20,,37.61999081299385,127.05862120221462,230,345.0,5,대표메뉴|세트메뉴,8000|10000,False
후문,GS25 광운타운점,"가정,생활 > 편의점 > GS25",서울 노원구 광운로 79,,37.624350024722,127.059946576322,452,678.0,10,대표메뉴|세트메뉴,8000|10000,False
후문,세븐일레븐 광운대원룸점,"가정,생활 > 편의점 > 세븐일레븐",서울 노원구 광운로2가길 23,,37.61810018357334,127.05933557310284,302,453.0,6,대표메뉴|세트메뉴,8000|10000,False
후문,세븐일레븐 광운대후문점,"가정,생활 > 편의점 > 세븐일레븐",서울 노원구 석계로13길 48,,37.6212428318449,127.061094935049,94,141.0,2,대표메뉴|세트메뉴,8000|10000,False
후문,GS25 광운사랑점,"가정,생활 > 편의점 > GS25",서울 노원구 광운로 17-11,,37.6195112503095,127.05726951003,358,537.0,8,대표메뉴|세트메뉴,8000|10000,False
후문,GS25 광운행운점,"가정,생활 > 편의점 > GS25",서울 노원구 광운로 5,080-999-5425,37.6184661312172,127.05721433937,410,615.0,9,대표메뉴|세트메뉴,8000|10000,False
후문,세븐일레븐 성북역점,"가정,생활 > 편의점 > 세븐일레븐",서울 노원구 광운로 71,,37.623700361506536,127.06004800368336,380,570.0,8,대표메뉴|세트메뉴,8000|10000,False
후문,GS25 광운문화관점,"가정,생활 > 편의점 > GS25",서울 노원구 광운로 21,02-942-2533,37.61982824130036,127.05759144242984,323,484.5,7,대표메뉴|세트메뉴,8000|10000,False
후문,CU 광운대기숙사점,"가정,생활 > 편의점 > CU",서울 노원구 광운로 21,053-857-9427,37.62148487572864,127.05630820027189,446,669.0,10,대표메뉴|세트메뉴,8000|10000,False
후문,제로스토어 광운대점,"가정,생활 > 편의점",서울 노원구 광운로 15,0507-1416-3208,37.6190155528723,127.05758628477297,352,528.0,8,대표메뉴|세트메뉴,8000|10000,False
후문,야타이,음식점 > 일식 > 일식집,서울 노원구 석계로18길 10-6,0502-5552-5931,37.6235008757847,127.060766015809,213,319.5,5,돈까스|초밥|우동|라멘,9000|12000|7000|9000,False
후문,본죽&비빔밥cafe 광운대역점,음식점 > 퓨전요리 > 퓨전한식 > 본죽&비빔밥cafe,서울 노원구 석계로 98-1,02-914-6285,37.6233006583535,127.0611498589125,232,348.0,5,비빔밥|제육볶음|된장찌개|불고기,8000|9000|7000|12000,False
후문,호시아카리,"음식점 > 일식 > 초밥,롤",서울 노원구 석계로 98-1,070-8747-1697,37.62331598687177,127.06112721623848,231,346.5,5,돈까스|초밥|우동|라멘,9000|12000|7000|9000,False
후문,착한족발 월계점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",서울 노원구 석계로 95,010-4655-5669,37.62295564668777,127.06102157486964,271,406.5,6,비빔밥|제육볶음|된장찌개|불고기,8000|9000|7000|12000,False
후문,배스킨라빈스 광운대역점,음식점 > 간식 > 아이스크림 > 배스킨라빈스,서울 노원구 광운로 65,02-909-1441,37.6231642939857,127.06000905867,268,402.0,6,대표메뉴|세트메뉴,8000|10000,False
후문,명랑핫도그 광운대점,음식점 > 패스트푸드 > 명랑핫도그,서울 노원구 석계로 106,02-919-6488,37.62310822645583,127.06041340834152,262,393.0,6,대표메뉴|세트메뉴,8000|10000,False
후문,최환기쌈밥칼국수,음식점 > 한식 > 쌈밥,서울 노원구 광운로19가길 2,02-911-5402,37.62378064715679,127.05985549760452,214,321.0,5,비빔밥|제육볶음|된장찌개|불고기,8000|9000|7000|12000,False
후문,전주밥상쌈밥,음식점 > 한식 > 쌈밥,서울 노원구 광운로 61,02-3292-0118,37.62296447243826,127.05961922991156,303,454.5,6,비빔밥|제육볶음|된장찌개|불고기,8000|9000|7000|12000,False
후문,한솥도시락 광운대역점,음식점 > 도시락 > 한솥도시락,서울 노원구 석계로 95,02-6713-1113,37.62301864068847,127.06116661925894,264,396.0,6,대표메뉴|세트메뉴,8000|10000,False
후문,명태이야기,"음식점 > 한식 > 해물,생선",서울 노원구 석계로18길 13,02-943-1121,37.62366145724105,127.06036514708568,205,307.5,4,비빔밥|제육볶음|된장찌개|불고기,8000|9000|7000|12000,False
후문,돈장군 광운대본점,"음식점 > 한식 > 육류,고기",서울 노원구 광운로 69,02-941-8276,37.6234201402204,127.0600760973566,240,360.0,5,비빔밥|제육볶음|된장찌개|불고기,8000|9000|7000|12000,False
후문,큰맘할매순대국 광운대점,음식점 > 한식 > 순대 > 큰맘할매순대국,서울 노원구 광운로 67,02-942-1479,37.6232723708939,127.06009070433,254,381.0,5,비빔밥|제육볶음|된장찌개|불고기,8000|9000|7000|12000,False
후문,가마솥뼈다귀감자탕,음식점 > 한식 > 감자탕,서울 노원구 석계로18길 14,,37.62367307140256,127.06055772685896,199,298.5,4,비빔밥|제육볶음|된장찌개|불고기,8000|9000|7000|12000,False
후문,꽃님맥주,"음식점 > 술집 > 호프,요리주점",서울 노원구 석계로 98-1,,37.6233727402331,127.061144254146,224,336.0,5,대표메뉴|세트메뉴,8000|10000,False
후문,명동찌개마을 광운대역점,"음식점 > 한식 > 찌개,전골",서울 노원구 석계로18길 9,02-912-1181,37.6234560206821,127.060387636237,226,339.0,5,비빔밥|제육볶음|된장찌개|불고기,8000|9000|7000|12000,False
후문,파스토보이 월계점,음식점 > 양식 > 파스토보이,서울 노원구 광운로19길 11,070-4142-0308,37.62337066485688,127.05992086909748,250,375.0,5,파스타|피자|스테이크,12000|15000|25000,False
후문,서선생김치찜,"음식점 > 한식 > 찌개,전골",서울 노원구 석계로15길 14,02-909-3337,37.6223935484119,127.060793433159,335,502.5,7,비빔밥|제육볶음|된장찌개|불고기,8000|9000|7000|12000,False
후문,파리바게뜨 광운대역점,"음식점 > 간식 > 제과,베이커리 > 파리바게뜨",서울 노원구 석계로 95,02-913-4696,37.622954718743344,127.06107368088922,271,406.5,6,대표메뉴|세트메뉴,8000|10000,False
후문,연어시장 석계본점,"음식점 > 한식 > 해물,생선 > 회",서울 노원구 석계로 13,02-910-9540,37.6160406157153,127.064320999484,286,429.0,6,광어회|우럭회|모둠회|참돔회|연어회|대방어회|매운탕|회덮밥|물회|해물라면,35000|40000|60000|70000|38000|80000|10000|12000|15000|8000,False
후문,퀸스테이크,"음식점 > 양식 > 스테이크,립",서울 노원구 석계로1길 22,02-909-3206,37.6155176041706,127.063466536001,202,303.0,4,파스타|피자|스테이크,12000|15000|25000,False
후문,라무야끼,"음식점 > 한식 > 육류,고기",서울 노원구 석계로3길 15-1,02-909-3337,37.6157237900017,127.063727219901,227,340.5,5,비빔밥|제육볶음|된장찌개|불고기,8000|9000|7000|12000,False
후문,황금오리,"음식점 > 한식 > 육류,고기 > 오리",서울 노원구 석계로1길 22,02-909-7005,37.61550320601962,127.06343367711622,199,298.5,4,비빔밥|제육볶음|된장찌개|불고기,8000|9000|7000|12000,False
후문,KFC 석계역점,음식점 > 패스트푸드 > KFC,서울 노원구 석계로1길 14,02-2039-5859,37.61552365612336,127.06393885339828,244,366.0,5,대표메뉴|세트메뉴,8000|10000,False
후문,인생꼬치479,"음식점 > 술집 > 호프,요리주점",서울 노원구 석계로 15,0507-1383-4790,37.61614513955888,127.06430409972944,287,430.5,6,대표메뉴|세트메뉴,8000|10000,False
후문,제주본가,"음식점 > 한식 > 육류,고기",서울 노원구 석계로1길 18,02-919-0505,37.61549675267001,127.0637055059272,223,334.5,5,비빔밥|제육볶음|된장찌개|불고기,8000|9000|7000|12000,False
후문,투썸플레이스 석계역점,음식점 > 카페 > 커피전문점 > 투썸플레이스,서울 노원구 석계로1길 10,02-915-7955,37.61560644067768,127.06413487178988,261,391.5,6,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,마작카페 소소마장,"가정,생활 > 여가시설 > 보드카페",서울 노원구 석계로7길 18,010-5397-0066,37.61621765405028,127.06349997796345,224,336.0,5,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,후아나 석계점,음식점 > 카페 > 테마카페 > 디저트카페,서울 노원구 석계로1길 18,02-918-2885,37.6155399884749,127.063727063041,225,337.5,5,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,읍천리382 석계역점,음식점 > 카페 > 커피전문점 > 읍천리382,서울 노원구 석계로5길 11,010-7774-3820,37.616181439168926,127.06382501865563,249,373.5,5,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,빽다방 석계역문화공원점,음식점 > 카페 > 커피전문점 > 빽다방,서울 노원구 석계로3길 3,02-943-7686,37.61555048944035,127.06430018971456,276,414.0,6,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,세븐일레븐 석계점,"가정,생활 > 편의점 > 세븐일레븐",서울 노원구 석계로 9,02-917-0777,37.61566481725314,127.06447924614,292,438.0,6,대표메뉴|세트메뉴,8000|10000,False
후문,CU 월계코스모스점,"가정,생활 > 편의점 > CU",서울 노원구 석계로7길 18,,37.61624917826,127.063519259895,227,340.5,5,대표메뉴|세트메뉴,8000|10000,False
후문,향원,음식점 > 중식 > 중국요리,서울 노원구 석계로 27,02-941-3344,37.6172697795988,127.063923358541,400,600.0,9,짜장면|짬뽕|탕수육|볶음밥,7000|8000|18000|8000,False
후문,이상봉 이참치,음식점 > 일식,서울 노원구 석계로 21,02-943-1477,37.6166569850563,127.064149366032,452,678.0,10,돈까스|초밥|우동|라멘,9000|12000|7000|9000,False
후문,굴다리소머리국밥,음식점 > 한식 > 국밥,서울 노원구 석계로7길 2,02-941-0319,37.6167940151396,127.064002237623,443,664.5,9,비빔밥|제육볶음|된장찌개|불고기,8000|9000|7000|12000,False
후문,우리집,"음식점 > 한식 > 육류,고기",서울 노원구 석계로 19,02-909-1516,37.6165056252754,127.064137909416,468,702.0,10,비빔밥|제육볶음|된장찌개|불고기,8000|9000|7000|12000,False
후문,지원이네전집,음식점 > 한식,서울 노원구 석계로7길 11,,37.6164048565638,127.063876179173,487,730.5,10,비빔밥|제육볶음|된장찌개|불고기,8000|9000|7000|12000,False
후문,천년초우리밀칼국수,음식점 > 한식 > 국수 > 칼국수,서울 노원구 석계로 65,070-4036-1645,37.62047341117989,127.06276846319872,301,451.5,6,비빔밥|제육볶음|된장찌개|불고기,8000|9000|7000|12000,False
후문,토리아에즈 석계점,음식점 > 술집 > 일본식주점,서울 노원구 석계로7길 11,02-909-6037,37.6164003485594,127.063881838599,487,730.5,10,대표메뉴|세트메뉴,8000|10000,False
후문,치킨플러스 월계점,음식점 > 치킨 > 치킨플러스,서울 노원구 석계로13길 35,02-3292-5567,37.62068057833001,127.06116696912017,443,664.5,9,대표메뉴|세트메뉴,8000|10000,False
후문,반올림피자 서울월계점,음식점 > 양식 > 피자 > 반올림피자,서울 노원구 석계로13길 23-5,02-941-0201,37.6200586862731,127.06157197055356,408,612.0,9,파스타|피자|스테이크,12000|15000|25000,False
후문,월계돈,"음식점 > 한식 > 육류,고기",서울 노원구 석계로 63,02-941-3326,37.620290466163745,127.06285213034684,294,441.0,6,비빔밥|제육볶음|된장찌개|불고기,8000|9000|7000|12000,False
후문,비스트로리베르따,음식점 > 양식 > 이탈리안,서울 노원구 석계로7길 11,0507-1366-2538,37.61639494262744,127.06388183397408,488,732.0,10,파스타|피자|스테이크,12000|15000|25000,False
후문,한그릇,음식점 > 한식 > 국수,서울 노원구 광운로12길 38,02-941-7193,37.6213328671485,127.061217343723,450,675.0,10,비빔밥|제육볶음|된장찌개|불고기,8000|9000|7000|12000,False
후문,소문난순대국밥,음식점 > 한식 > 국밥,서울 노원구 석계로7길 7,02-918-2206,37.6165345638348,127.063940851672,472,708.0,10,비빔밥|제육볶음|된장찌개|불고기,8000|9000|7000|12000,False
후문,아따통닭 석계역점,음식점 > 치킨,서울 노원구 석계로 33,02-943-5777,37.6176779668314,127.063850084055,365,547.5,8,대표메뉴|세트메뉴,8000|10000,False
후문,100 한우곰탕,음식점 > 한식,서울 노원구 석계로 39-1,02-943-0773,37.6184195786971,127.063667222912,312,468.0,7,비빔밥|제육볶음|된장찌개|불고기,8000|9000|7000|12000,False
후문,포 레오 본점,음식점 > 아시아음식 > 동남아음식,서울 노원구 광운로 46,070-8153-5900,37.6217159250085,127.060950331835,484,726.0,10,대표메뉴|세트메뉴,8000|10000,False
후문,하담,"음식점 > 간식 > 떡,한과",서울 노원구 광운로 46,0507-1395-2048,37.6217159250085,127.060950331835,484,726.0,10,대표메뉴|세트메뉴,8000|10000,False
후문,갤러리eat,음식점 > 한식,서울 노원구 석계로13길 25-1,,37.620169620391,127.061355713707,426,639.0,9,비빔밥|제육볶음|된장찌개|불고기,8000|9000|7000|12000,False
후문,연선네아구찜아구탕,"음식점 > 한식 > 해물,생선 > 아구",서울 노원구 석계로7길 10,02-916-4032,37.6165058400736,127.063741479233,482,723.0,10,비빔밥|제육볶음|된장찌개|불고기,8000|9000|7000|12000,False
후문,미식성,음식점 > 중식 > 중국요리,서울 노원구 광운로 9,02-915-6020,37.6187111624562,127.057291550168,210,315.0,4,짜장면|짬뽕|탕수육|볶음밥,7000|8000|18000|8000,False
후문,동대문엽기떡볶이 월계점,음식점 > 분식 > 떡볶이 > 동대문엽기떡볶이,서울 노원구 광운로 39,02-911-8591,37.6210601206078,127.05895166547,255,382.5,5,김밥|라면|떡볶이|튀김,3500|4000|5000|6000,False
후문,신연마라탕,음식점 > 중식,서울 노원구 광운로 35,02-909-2838,37.6206962708118,127.058652339616,220,330.0,5,짜장면|짬뽕|탕수육|볶음밥,7000|8000|18000|8000,False
후문,카츠백 월계점,"음식점 > 일식 > 돈까스,우동 > 카츠백",서울 노원구 광운로 44,02-6953-2204,37.621340953417,127.059500129304,311,466.5,7,돈까스|초밥|우동|라멘,9000|12000|7000|9000,False
후문,목포홍탁,"음식점 > 한식 > 해물,생선",서울 노원구 광운로1길 10,02-914-3703,37.61867438098913,127.05696304151888,202,303.0,4,비빔밥|제육볶음|된장찌개|불고기,8000|9000|7000|12000,False
후문,이삭토스트 광운대점,음식점 > 간식 > 토스트 > 이삭토스트,서울 노원구 광운로 37-1,02-943-0799,37.620878192415546,127.0588087985225,238,357.0,5,대표메뉴|세트메뉴,8000|10000,False
후문,브레댄코 광운대점,"음식점 > 간식 > 제과,베이커리 > 브레댄코",서울 노원구 광운로 20,02-941-6108,37.61945936520447,127.05834893621858,217,325.5,5,대표메뉴|세트메뉴,8000|10000,False
후문,양드림,"음식점 > 한식 > 육류,고기",서울 노원구 광운로2길 27,02-943-3408,37.617420329985926,127.05855009108576,390,585.0,8,비빔밥|제육볶음|된장찌개|불고기,8000|9000|7000|12000,False
후문,경대컵밥 광운대점,음식점 > 도시락,서울 노원구 광운로 17-13,02-941-1047,37.619597802211,127.057151775086,123,184.5,3,대표메뉴|세트메뉴,8000|10000,False
후문,밥은화 광운대본점,음식점 > 한식,서울 노원구 광운로12길 11,02-3292-7979,37.6212795351311,127.059799121243,334,501.0,7,비빔밥|제육볶음|된장찌개|불고기,8000|9000|7000|12000,False
후문,스시덤,"음식점 > 일식 > 초밥,롤",서울 노원구 광운로2길 6,02-2088-8070,37.6180921113138,127.057440589225,278,417.0,6,돈까스|초밥|우동|라멘,9000|12000|7000|9000,False
후문,장수국수 광운대점,음식점 > 한식 > 국수,서울 노원구 광운로 27,070-8111-2595,37.6202243174404,127.058321216179,189,283.5,4,비빔밥|제육볶음|된장찌개|불고기,8000|9000|7000|12000,False
후문,파리바게뜨 장위뉴타운점,"음식점 > 간식 > 제과,베이커리 > 파리바게뜨",서울 성북구 한천로 713,02-942-5627,37.61959537145436,127.05063758612393,497,745.5,11,대표메뉴|세트메뉴,8000|10000,False
후문,맘스터치 광운대점,음식점 > 패스트푸드 > 맘스터치,서울 노원구 광운로 33,02-941-7674,37.6205710814027,127.058555960075,210,315.0,4,대표메뉴|세트메뉴,8000|10000,False
후문,피자헛 월계2호점,음식점 > 양식 > 피자 > 피자헛,서울 성북구 한천로 735,02-902-2777,37.6219025617684,127.05160481197088,437,655.5,9,파스타|피자|스테이크,12000|15000|25000,False
후문,성북시니어 클럽 장위지점,음식점 > 카페 > 커피전문점,서울 성북구 한천로 708,,37.6200887443682,127.053513878053,238,357.0,5,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,카페인24 꿈의숲 SK뷰점,음식점 > 카페 > 테마카페 > 무인카페 > 카페인24,서울 노원구 월계로44길 68-6,0506-429-0611,37.622302010715,127.052532240842,385,577.5,8,아메리카노|카페라떼|케이크,4000|5000|6000,False
후문,우지커피 장위뉴타운점,음식점 > 카페 > 커피전문점 > 우지커피,서울 성북구 한천로 713,,37.61921679325695,127.05101678365784,474,711.0,10,아메리카노|카페라떼|케이크,4000|5000|6000,False
